# Synthetic disentangled spectrum for the MINATO SPAN tutorial.
# Generated from PoWR GAL-OB-Vd3 models 32-40 and 22-42; see provenance.json.
# wavelength_A normalised_flux marginal_flux_error_1sigma
4275.772310 0.96550159 0.02612798
4275.807966 0.97135725 0.02686397
4275.843623 0.97440596 0.02546729
4275.879280 0.96332783 0.02962191
4275.914937 0.95537191 0.02465132
4275.950594 0.99474632 0.03065600
4275.986252 1.00547368 0.02509002
4276.021910 1.01701214 0.02492354
4276.057568 1.01390351 0.02860247
4276.093227 0.97774986 0.02908689
4276.128886 1.00522765 0.02625073
4276.164545 1.01013837 0.02783267
4276.200205 0.99125732 0.02848346
4276.235864 1.01730697 0.02732145
4276.271524 0.97351106 0.02499712
4276.307185 1.02038193 0.02781522
4276.342846 1.02935637 0.02547370
4276.378507 1.03676249 0.02641532
4276.414168 0.99770624 0.02849153
4276.449830 1.01262049 0.02472368
4276.485491 0.98430903 0.02767421
4276.521154 0.98684107 0.02664315
4276.556816 1.01311260 0.02857563
4276.592479 0.95920764 0.02826337
4276.628142 0.98606110 0.02631832
4276.663805 0.97262192 0.02909407
4276.699469 0.97503950 0.02742396
4276.735133 1.00147897 0.02817911
4276.770797 0.98866094 0.03122892
4276.806462 0.97706101 0.03134054
4276.842127 0.96919007 0.02578627
4276.877792 0.99658489 0.02677444
4276.913457 1.01471717 0.02663635
4276.949123 1.01240044 0.02329427
4276.984789 1.03194443 0.02854969
4277.020456 1.06015500 0.02694072
4277.056122 1.07301486 0.02651352
4277.091789 1.04104636 0.02503427
4277.127456 1.06723255 0.02554485
4277.163124 1.05781110 0.02083680
4277.198792 0.98639671 0.02497600
4277.234460 1.02528423 0.02704671
4277.270128 1.00358915 0.02608689
4277.305797 0.99185874 0.02471462
4277.341466 1.00594490 0.02419531
4277.377136 1.02627371 0.02935816
4277.412805 0.99917831 0.02930080
4277.448475 1.02980694 0.02301143
4277.484145 1.04575344 0.02312541
4277.519816 0.98261693 0.02999077
4277.555487 0.97986274 0.02907303
4277.591158 0.96382094 0.02887334
4277.626829 1.01741980 0.02664365
4277.662501 1.00786751 0.03048144
4277.698173 1.05115521 0.02134225
4277.733845 1.04440050 0.02678009
4277.769518 1.03261556 0.02797514
4277.805191 1.01657163 0.02825147
4277.840864 1.00845640 0.02831446
4277.876538 0.99472774 0.02956712
4277.912211 1.02848989 0.02577664
4277.947885 1.02417444 0.02458430
4277.983560 1.02426978 0.02469385
4278.019235 1.02001733 0.02795542
4278.054910 0.98978489 0.02818460
4278.090585 1.01352470 0.02764964
4278.126260 1.00600346 0.02815465
4278.161936 1.02829508 0.02647950
4278.197612 1.00995618 0.02392956
4278.233289 0.97075999 0.02805877
4278.268966 1.00812198 0.02596627
4278.304643 1.01102846 0.02793634
4278.340320 0.95727872 0.02700484
4278.375998 1.00322648 0.02737346
4278.411676 0.97051320 0.02596722
4278.447354 0.94488832 0.03038391
4278.483033 1.00746550 0.02844763
4278.518711 1.01615404 0.02729214
4278.554391 1.03723827 0.02575005
4278.590070 1.02686927 0.02580675
4278.625750 1.02730088 0.02451781
4278.661430 1.01473106 0.02503468
4278.697110 1.00068657 0.02682938
4278.732791 0.99466650 0.02825104
4278.768472 1.01711629 0.02649950
4278.804153 0.98178629 0.02647420
4278.839835 1.02219067 0.02545667
4278.875516 1.05751549 0.02502653
4278.911199 1.02554709 0.02707505
4278.946881 1.00269185 0.02811764
4278.982564 0.99450355 0.02750687
4279.018247 1.04989224 0.02541142
4279.053930 1.00183652 0.02590352
4279.089614 1.02760431 0.02672041
4279.125298 1.01004668 0.02735883
4279.160982 1.01408514 0.02663745
4279.196666 1.03583822 0.02673275
4279.232351 0.99566800 0.03051232
4279.268036 1.04792521 0.02613085
4279.303722 1.01278307 0.02925145
4279.339407 0.98882879 0.02922332
4279.375093 1.01282125 0.02581702
4279.410780 1.02941959 0.02901561
4279.446466 1.04491391 0.02607384
4279.482153 1.00253318 0.02717329
4279.517840 1.03473339 0.02597981
4279.553528 1.03254483 0.02950110
4279.589216 1.04646190 0.02548155
4279.624904 1.05766140 0.02584692
4279.660592 1.05737572 0.02590926
4279.696281 1.01781504 0.02558846
4279.731970 1.02530129 0.02826684
4279.767659 0.96800225 0.02494083
4279.803348 1.02661319 0.02752823
4279.839038 1.05304559 0.02447522
4279.874729 1.02746941 0.02356333
4279.910419 0.98386279 0.02817617
4279.946110 0.99332109 0.02867752
4279.981801 1.03417493 0.02406545
4280.017492 1.00576205 0.02559648
4280.053184 1.02631582 0.02782407
4280.088876 1.02846588 0.02987216
4280.124568 1.02982758 0.02874582
4280.160261 1.01642765 0.02633841
4280.195953 1.04022619 0.02701864
4280.231647 1.01634912 0.02495064
4280.267340 1.01901630 0.02749391
4280.303034 0.97447221 0.02487760
4280.338728 1.03829130 0.02738265
4280.374422 1.00516724 0.02711970
4280.410117 1.02003253 0.02885738
4280.445812 1.01579518 0.03105105
4280.481507 0.96388056 0.02670369
4280.517202 1.02897793 0.02832280
4280.552898 1.02216223 0.02819011
4280.588594 0.98637991 0.02831377
4280.624291 0.98838919 0.02862131
4280.659987 1.00441239 0.02877060
4280.695684 1.03232930 0.02854671
4280.731382 1.00097388 0.02780976
4280.767079 1.03357238 0.02695828
4280.802777 1.03523794 0.02606220
4280.838475 0.98246445 0.02820687
4280.874174 0.99083670 0.02736223
4280.909873 0.99598773 0.03001828
4280.945572 0.96933430 0.02710006
4280.981271 1.01823593 0.02497455
4281.016971 1.06015773 0.02730660
4281.052671 1.06599643 0.02437003
4281.088371 1.03339694 0.02542330
4281.124072 1.00517033 0.02550688
4281.159773 1.02869265 0.02816604
4281.195474 1.04771181 0.02301689
4281.231175 1.04167661 0.02666304
4281.266877 1.05401326 0.02588883
4281.302579 1.03290280 0.02308097
4281.338282 1.05862923 0.02603088
4281.373984 1.05702984 0.02439621
4281.409687 1.05632681 0.02703923
4281.445390 1.03153731 0.02308530
4281.481094 0.99664769 0.02556164
4281.516798 0.97034538 0.03033496
4281.552502 1.03615915 0.02320424
4281.588206 1.05556643 0.02838572
4281.623911 1.02055897 0.02826764
4281.659616 1.04260464 0.02654974
4281.695322 1.03502445 0.02423184
4281.731027 1.00124599 0.02550744
4281.766733 1.00758507 0.02920474
4281.802439 1.01438993 0.02581417
4281.838146 1.05504694 0.02401582
4281.873853 1.04312313 0.02555225
4281.909560 0.99380569 0.02814243
4281.945267 0.95664054 0.02577418
4281.980975 1.00703394 0.02647698
4282.016683 1.01381970 0.02690126
4282.052391 1.01314970 0.02742201
4282.088100 1.00993603 0.02739638
4282.123809 1.00150315 0.02303164
4282.159518 1.03098175 0.02676282
4282.195228 0.98179120 0.02759058
4282.230938 0.97498148 0.02729254
4282.266648 0.99390832 0.02676138
4282.302358 0.98817328 0.02596799
4282.338069 0.98760739 0.02604966
4282.373780 0.98786070 0.02581983
4282.409491 1.01982946 0.02748625
4282.445203 1.00992842 0.02559616
4282.480915 1.04437551 0.02682669
4282.516627 0.98758777 0.02598537
4282.552339 1.02686378 0.02610666
4282.588052 1.02578208 0.02750136
4282.623765 1.02175324 0.02820049
4282.659479 0.96054046 0.03129553
4282.695192 1.01715293 0.02808008
4282.730906 1.00455554 0.02899868
4282.766620 1.01340575 0.02483371
4282.802335 1.02271834 0.02770687
4282.838050 1.02786574 0.02718906
4282.873765 1.00632840 0.02786080
4282.909481 1.00028669 0.02995270
4282.945196 0.99254206 0.02821079
4282.980912 0.99836483 0.02661421
4283.016629 1.05501462 0.02651473
4283.052345 1.02356984 0.02586714
4283.088062 0.99157599 0.02563665
4283.123780 0.98406224 0.02439161
4283.159497 1.02809262 0.03143436
4283.195215 1.03967552 0.02770312
4283.230933 1.02216908 0.02403998
4283.266652 0.97722893 0.02265258
4283.302370 0.95567774 0.02644861
4283.338089 1.00137729 0.02763535
4283.373809 1.03802163 0.02535101
4283.409528 1.01752220 0.02689160
4283.445248 1.04830423 0.02638149
4283.480969 1.02147967 0.02601807
4283.516689 1.03733919 0.02411424
4283.552410 1.04053145 0.02471316
4283.588131 1.01765084 0.02764709
4283.623853 0.99519500 0.02928468
4283.659574 1.00574998 0.02623668
4283.695296 1.02490006 0.02605822
4283.731019 1.05796472 0.02422797
4283.766741 1.04423791 0.02430210
4283.802464 1.02152309 0.02768406
4283.838187 0.99147178 0.02568589
4283.873911 0.96899358 0.02689691
4283.909635 1.01242048 0.02752372
4283.945359 0.96310721 0.02787773
4283.981083 0.93753949 0.02768075
4284.016808 1.00981781 0.02544364
4284.052533 0.95832340 0.02796846
4284.088258 1.01527258 0.02531632
4284.123984 0.96729422 0.02694431
4284.159710 0.93385980 0.02722602
4284.195436 0.96163974 0.02742567
4284.231162 1.00800109 0.02570177
4284.266889 1.00106587 0.02841691
4284.302616 1.03385101 0.02805693
4284.338344 1.03256461 0.02781875
4284.374071 1.01644144 0.02285573
4284.409799 0.98261196 0.02942180
4284.445528 1.00315792 0.02573100
4284.481256 0.99525050 0.02559327
4284.516985 1.04744645 0.02235994
4284.552714 0.96508969 0.02505060
4284.588444 0.95138289 0.02552172
4284.624174 1.01149215 0.02468424
4284.659904 1.00815181 0.02652646
4284.695634 0.98511446 0.03178018
4284.731365 1.03368686 0.02611470
4284.767096 0.99921803 0.02856228
4284.802827 0.99724476 0.02690746
4284.838558 0.98377046 0.02770938
4284.874290 0.98334518 0.02809465
4284.910022 0.94735991 0.02583625
4284.945755 0.97670481 0.02715063
4284.981488 0.98367482 0.02489322
4285.017221 1.01497122 0.02592300
4285.052954 0.95553767 0.02323575
4285.088688 0.97780005 0.02423555
4285.124422 0.96738938 0.02486262
4285.160156 0.95349601 0.02680224
4285.195890 0.96907447 0.02994643
4285.231625 1.01594975 0.02549240
4285.267360 1.00635999 0.02919024
4285.303096 0.98538229 0.02692256
4285.338832 0.97479450 0.02518946
4285.374568 1.01463448 0.02306223
4285.410304 0.99672509 0.02699547
4285.446041 0.97974436 0.02538528
4285.481777 0.95638555 0.02752160
4285.517515 1.01390218 0.03077924
4285.553252 1.00393128 0.02521958
4285.588990 0.96884872 0.03044226
4285.624728 0.98085504 0.02457969
4285.660467 0.99471440 0.02872702
4285.696205 1.02476000 0.03033235
4285.731944 0.93350526 0.02596671
4285.767684 0.95710170 0.02434070
4285.803423 1.05527949 0.02705629
4285.839163 0.99861121 0.02597839
4285.874903 0.98676746 0.02679467
4285.910644 0.88087766 0.02887741
4285.946385 0.97759921 0.03023830
4285.982126 1.02464562 0.02967268
4286.017867 1.03744673 0.02662236
4286.053609 1.01594525 0.02551736
4286.089351 0.98970256 0.02827670
4286.125093 0.99042212 0.02376561
4286.160836 0.99761037 0.02633266
4286.196578 1.03660460 0.02617666
4286.232322 1.03514431 0.02475604
4286.268065 1.02947954 0.03142038
4286.303809 1.00021929 0.02835862
4286.339553 0.97182100 0.02901804
4286.375297 0.99430439 0.02860334
4286.411042 1.00362256 0.02977755
4286.446787 1.00172195 0.02555242
4286.482532 0.95593678 0.02765700
4286.518278 0.97780645 0.03344264
4286.554024 0.97215585 0.03091761
4286.589770 0.97323281 0.02534669
4286.625516 1.03798048 0.02418460
4286.661263 1.01108537 0.02814230
4286.697010 1.01459624 0.02599927
4286.732757 0.99831271 0.02647122
4286.768505 1.03114056 0.02679647
4286.804253 0.99484225 0.02706364
4286.840001 0.99083945 0.03058776
4286.875750 0.98090652 0.02432377
4286.911499 0.96364199 0.02800798
4286.947248 0.99827624 0.02819253
4286.982997 1.03676312 0.02767755
4287.018747 1.03906130 0.02657869
4287.054497 0.96609644 0.02453638
4287.090247 1.00543397 0.02727170
4287.125998 1.00709900 0.02639064
4287.161749 1.05157942 0.02542872
4287.197500 1.04637241 0.02572687
4287.233252 1.00737968 0.02762028
4287.269004 0.97731400 0.02630561
4287.304756 0.97901264 0.02890039
4287.340508 0.99426989 0.02447006
4287.376261 0.99077615 0.02755367
4287.412014 0.99233914 0.02650564
4287.447767 1.01765675 0.02836125
4287.483521 0.97363079 0.02575324
4287.519275 1.03892518 0.02599031
4287.555029 1.03136277 0.02612958
4287.590783 1.02942605 0.02766543
4287.626538 0.99342668 0.02627694
4287.662293 1.03788885 0.02469417
4287.698049 0.99360105 0.02738205
4287.733804 0.98805765 0.02699425
4287.769560 1.02577054 0.02984606
4287.805317 1.02413826 0.02818910
4287.841073 0.98886627 0.02949571
4287.876830 0.95561484 0.02788013
4287.912587 0.96390656 0.02797905
4287.948345 0.97407746 0.02756378
4287.984103 1.00021827 0.02785713
4288.019861 0.99305305 0.02802813
4288.055619 1.01646343 0.02734627
4288.091378 1.03481359 0.02510795
4288.127137 0.99103625 0.02889440
4288.162896 0.99888121 0.02751707
4288.198656 1.01039400 0.02696018
4288.234416 1.00485165 0.02667504
4288.270176 1.03257648 0.02677510
4288.305936 0.99647991 0.02372124
4288.341697 1.04468489 0.02549415
4288.377458 1.03934170 0.02281478
4288.413219 1.05928696 0.02358045
4288.448981 1.03471570 0.02857309
4288.484743 1.04776994 0.02578567
4288.520505 0.99053697 0.02784623
4288.556268 1.02755297 0.02781863
4288.592031 1.00640497 0.02739992
4288.627794 1.02867474 0.02491730
4288.663557 1.00752423 0.02627820
4288.699321 0.98663734 0.02667340
4288.735085 1.00582353 0.02435292
4288.770850 0.99137123 0.02248971
4288.806614 1.01943896 0.02583235
4288.842379 0.98003451 0.02654846
4288.878144 0.99389662 0.02580674
4288.913910 1.04013172 0.02646318
4288.949676 1.02664932 0.02537472
4288.985442 1.00931934 0.02846918
4289.021208 1.00140937 0.03207959
4289.056975 1.00228141 0.02983315
4289.092742 1.00032078 0.02490906
4289.128509 1.00535871 0.02618903
4289.164277 1.05593991 0.02428915
4289.200045 1.01984101 0.02640555
4289.235813 1.02072205 0.02265145
4289.271582 1.03969781 0.02505303
4289.307351 0.99125681 0.02860338
4289.343120 1.01590595 0.02790378
4289.378889 1.06955853 0.02648186
4289.414659 1.06304224 0.02320885
4289.450429 1.04717775 0.02712588
4289.486199 1.02746915 0.02486318
4289.521970 0.98840495 0.02627827
4289.557741 1.01570788 0.02874421
4289.593512 0.99370648 0.02933183
4289.629283 1.01938681 0.02422755
4289.665055 1.01921679 0.02906559
4289.700827 1.02104077 0.02710467
4289.736600 1.06151010 0.02727734
4289.772372 1.01848841 0.02427875
4289.808145 0.98908589 0.02665264
4289.843919 1.02284556 0.02701973
4289.879692 0.99534622 0.02882601
4289.915466 0.95047408 0.02783539
4289.951240 1.01368160 0.02545423
4289.987015 0.99300088 0.02525253
4290.022790 0.98626838 0.02578723
4290.058565 0.98161054 0.02874554
4290.094340 1.01650941 0.02792871
4290.130116 1.01261255 0.02515110
4290.165892 1.03035961 0.02339207
4290.201668 1.04733845 0.02704579
4290.237445 1.03962294 0.02782109
4290.273222 1.02020062 0.02541171
4290.308999 1.05716533 0.02445021
4290.344776 1.04236342 0.02673881
4290.380554 0.96404522 0.02295987
4290.416332 1.04109559 0.02419914
4290.452110 1.04638938 0.02792779
4290.487889 1.04763038 0.02418380
4290.523668 1.04135482 0.02241510
4290.559447 1.00887599 0.02400189
4290.595227 1.00683936 0.02463455
4290.631007 1.00740429 0.02522484
4290.666787 1.02509371 0.02978605
4290.702567 1.02120549 0.02793494
4290.738348 0.99953853 0.02873244
4290.774129 1.02475099 0.02494808
4290.809911 1.01744441 0.02722863
4290.845692 0.98116202 0.02576913
4290.881474 1.03136463 0.02866493
4290.917256 1.01676216 0.02830545
4290.953039 1.01934337 0.02452728
4290.988822 0.99116793 0.02374438
4291.024605 1.00128163 0.02991567
4291.060388 0.99799828 0.02574278
4291.096172 1.03895225 0.02776939
4291.131956 1.01524526 0.02890127
4291.167740 1.04195985 0.02739581
4291.203525 1.02721502 0.02762265
4291.239310 0.99239848 0.02775838
4291.275095 0.98228666 0.02993520
4291.310881 0.98295018 0.02783793
4291.346667 0.97516855 0.02893709
4291.382453 1.03267497 0.02506555
4291.418239 1.00529244 0.02683333
4291.454026 0.99355198 0.02737975
4291.489813 0.99402057 0.02803432
4291.525600 0.97334410 0.03079943
4291.561388 1.03320704 0.03339864
4291.597176 1.02118060 0.02699258
4291.632964 1.04105666 0.02860133
4291.668753 1.00630889 0.02914639
4291.704541 0.98274943 0.02888491
4291.740330 1.04104161 0.02387072
4291.776120 1.06086231 0.02791324
4291.811910 1.05402939 0.02674528
4291.847700 1.00561446 0.02411656
4291.883490 0.99361238 0.02761422
4291.919281 1.04492211 0.02336360
4291.955071 0.97732424 0.02647824
4291.990863 1.01125561 0.02767357
4292.026654 1.05029460 0.02820010
4292.062446 1.04117491 0.02550719
4292.098238 1.04443662 0.02481802
4292.134030 0.97319782 0.02564907
4292.169823 1.01165096 0.02771404
4292.205616 1.00855991 0.02723121
4292.241409 0.99683546 0.02505047
4292.277203 1.01372801 0.02729703
4292.312997 1.00546667 0.02620410
4292.348791 1.00594686 0.02715439
4292.384586 0.97083039 0.03048208
4292.420380 1.01239339 0.02456339
4292.456175 1.00783939 0.02848633
4292.491971 1.02299481 0.02608602
4292.527766 0.98398125 0.02707537
4292.563562 1.01624754 0.02489680
4292.599359 1.02650736 0.02524154
4292.635155 0.96348537 0.02831071
4292.670952 1.05486974 0.02480039
4292.706749 1.02292016 0.02830681
4292.742547 1.02280099 0.02842272
4292.778345 1.03873345 0.02947864
4292.814143 1.03562900 0.02688422
4292.849941 1.01315791 0.02554471
4292.885740 1.07142478 0.02375678
4292.921539 1.06126048 0.02544904
4292.957338 0.99526258 0.02758833
4292.993137 1.03706835 0.02456692
4293.028937 1.00184393 0.02575849
4293.064737 0.99216881 0.02451118
4293.100538 1.00788709 0.02996840
4293.136339 0.98281969 0.02518547
4293.172140 0.99683514 0.02885367
4293.207941 1.03848900 0.02754571
4293.243743 0.96298317 0.02997838
4293.279545 1.00756818 0.02987186
4293.315347 1.03278840 0.02473965
4293.351149 1.01173618 0.02831060
4293.386952 1.04021598 0.02510905
4293.422755 1.04035884 0.02775122
4293.458559 0.99227570 0.02824279
4293.494363 1.03129277 0.02612094
4293.530167 1.04804266 0.02580867
4293.565971 1.02703018 0.02786868
4293.601776 1.07391513 0.02531639
4293.637581 1.05422917 0.02912418
4293.673386 0.98608279 0.02759825
4293.709191 1.03529475 0.03125786
4293.744997 1.01346015 0.02914438
4293.780803 1.01534383 0.02543034
4293.816610 0.98802543 0.02493824
4293.852416 1.01279323 0.02718498
4293.888224 1.02839369 0.02793260
4293.924031 0.97516015 0.02354637
4293.959838 0.98277362 0.02512626
4293.995646 1.05414974 0.02323716
4294.031455 1.03248856 0.02582736
4294.067263 0.98637228 0.02543105
4294.103072 1.03954521 0.02692423
4294.138881 1.05480564 0.02509834
4294.174690 1.03023763 0.02944977
4294.210500 1.03390805 0.02317247
4294.246310 0.99335053 0.02910705
4294.282120 1.02598270 0.02914985
4294.317931 1.06740146 0.02484871
4294.353742 1.06470971 0.02559634
4294.389553 0.98808830 0.02672057
4294.425365 0.98215862 0.02824941
4294.461176 1.02348660 0.02452394
4294.496989 1.01327652 0.02673765
4294.532801 1.03776501 0.02548352
4294.568614 0.96419443 0.02940110
4294.604427 0.94244614 0.02955905
4294.640240 0.96585787 0.02806651
4294.676054 1.00806266 0.02807723
4294.711867 1.00504412 0.02877488
4294.747682 1.02594360 0.02667405
4294.783496 0.97411207 0.02435788
4294.819311 0.93292475 0.02979453
4294.855126 0.98419215 0.02936598
4294.890941 1.01706712 0.03031728
4294.926757 1.06596940 0.02443693
4294.962573 1.03495387 0.02391565
4294.998389 1.05429767 0.02506217
4295.034206 1.07571374 0.02172853
4295.070023 1.08193587 0.02758061
4295.105840 0.98870433 0.02882593
4295.141657 0.98600195 0.02396045
4295.177475 1.00582050 0.02961308
4295.213293 1.02205112 0.02826948
4295.249112 1.03562064 0.02383609
4295.284930 1.06012868 0.02503779
4295.320749 1.02592918 0.02791504
4295.356569 1.08440593 0.02695423
4295.392388 1.02762502 0.02651606
4295.428208 0.99754046 0.02674029
4295.464028 1.01640873 0.02308167
